日付,始値,高値,安値,終値,5日平均,25日平均,75日平均,出来高,5日平均,25日平均
2010/3/3,"10,193.95","10,274.09","10,186.68","10,253.14","10,175.00","10,193.55","10,192.52","120,612","114,874.80","131,340.80"
2010/3/2,"10,199.19","10,238.96","10,150.30","10,221.84","10,164.14","10,196.44","10,187.42","104,045","115,799.60","133,531.12"
2010/3/1,"10,128.73","10,215.15","10,116.86","10,172.06","10,190.19","10,208.07","10,181.92","108,352","119,289.80","134,961.92"
2010/2/26,"10,107.08","10,171.22","10,085.13","10,126.03","10,235.87","10,224.81","10,176.82","113,203","120,704.00","138,124.36"
2010/2/25,"10,256.10","10,267.43","10,087.21","10,101.96","10,235.38","10,254.51","10,171.37","128,162","123,957.60","140,671.92"
2010/2/24,"10,205.15","10,243.20","10,129.65","10,198.83","10,282.13","10,279.93","10,167.93","125,236","120,680.80","141,402.00"
2010/2/23,"10,327.64","10,375.55","10,280.33","10,352.10","10,303.73","10,302.57","10,162.65","121,496","121,057.40","143,379.64"
2010/2/22,"10,302.07","10,449.75","10,298.15","10,400.47","10,240.16","10,322.69","10,158.42","115,423","114,152.60","145,982.32"
2010/2/19,"10,334.40","10,354.42","10,123.58","10,123.58","10,162.73","10,345.96","10,151.63","129,471","110,536.60","151,482.44"
2010/2/18,"10,324.98","10,340.38","10,285.05","10,335.69","10,156.45","10,377.32","10,150.98","111,778","111,839.20","156,996.96"
2010/2/17,"10,161.72","10,306.83","10,150.24","10,306.83","10,082.11","10,393.29","10,149.34","127,119","114,884.80","162,527.68"
2010/2/16,"10,044.53","10,062.27","10,019.43","10,034.25","10,007.32","10,416.19","10,150.09","86,972","116,452.20","165,155.12"
2010/2/15,"10,097.82","10,119.47","10,012.53","10,013.30","9,990.84","10,446.75","10,153.40","97,343","126,537.60","170,146.48"
2010/2/12,"10,085.35","10,099.46","10,014.50","10,092.19","9,999.59","10,473.48","10,156.79","135,984","141,465.00","173,558.44"
2010/2/10,"10,024.26","10,049.87","9,963.99","9,963.99","10,052.35","10,499.05","10,160.00","127,006","147,173.60","175,391.44"
2010/2/9,"9,876.61","9,956.79","9,867.39","9,932.90","10,140.42","10,527.77","10,164.97","134,956","152,624.60","176,959.36"
2010/2/8,"10,007.47","10,063.53","9,942.05","9,951.82","10,228.06","10,556.64","10,169.02","137,399","154,040.00","175,735.32"
2010/2/5,"10,162.34","10,166.30","10,036.33","10,057.09","10,278.70","10,580.43","10,173.10","171,980","158,947.60","175,900.64"
2010/2/4,"10,434.52","10,438.41","10,279.57","10,355.98","10,306.89","10,603.67","10,175.52","164,527","155,903.60","173,919.20"
2010/2/3,"10,428.12","10,436.52","10,356.03","10,404.33","10,318.55","10,614.80","10,171.58","154,261","156,591.40","171,588.08"
2010/2/2,"10,310.98","10,396.48","10,287.74","10,371.09","10,288.10","10,618.41","10,167.21","142,033","153,639.00","168,734.80"
2010/2/1,"10,212.36","10,224.83","10,129.91","10,205.02","10,278.94","10,625.04","10,162.48","161,937","160,306.40","168,822.84"
2010/1/29,"10,308.05","10,324.37","10,198.04","10,198.04","10,340.47","10,631.96","10,157.51","156,760","155,882.00","169,220.64"
2010/1/28,"10,309.73","10,462.70","10,296.98","10,414.29","10,418.97","10,631.38","10,152.20","167,966","162,012.60","167,766.72"
2010/1/27,"10,344.07","10,373.82","10,252.08","10,252.08","10,509.80","10,620.49","10,142.56","139,499","163,797.80","167,118.76"
2010/1/26,"10,506.15","10,566.49","10,324.98","10,325.28","10,606.89","10,616.96","10,134.86","175,370","165,180.80","167,465.16"
2010/1/25,"10,478.31","10,557.64","10,414.58","10,512.69","10,694.81","10,611.05","10,126.95","139,815","165,042.20","169,458.36"
2010/1/22,"10,740.21","10,768.07","10,528.33","10,590.55","10,763.29","10,593.88","10,119.83","187,413","174,391.80","170,260.88"
2010/1/21,"10,704.79","10,886.64","10,649.84","10,868.41","10,841.60","10,574.48","10,113.73","176,892","187,494.40","169,215.52"
2010/1/20,"10,834.91","10,860.93","10,724.57","10,737.52","10,849.45","10,544.06","10,103.49","146,414","205,582.80","171,021.20"
2010/1/19,"10,866.83","10,866.83","10,749.47","10,764.90","10,848.95","10,509.07","10,093.78","174,677","226,309.20","171,646.08"
2010/1/18,"10,887.61","10,895.10","10,781.03","10,855.08","10,871.80","10,478.67","10,087.13","186,563","229,934.80","170,617.32"
2010/1/15,"10,917.41","10,982.10","10,878.83","10,982.10","10,860.45","10,450.08","10,082.99","252,926","234,973.40","169,155.16"
2010/1/14,"10,778.07","10,909.94","10,774.25","10,907.68","10,800.36","10,417.50","10,074.83","267,334","220,916.60","165,611.08"
2010/1/13,"10,795.48","10,866.62","10,729.86","10,735.03","10,765.12","10,382.10","10,068.65","250,046","203,811.60","162,116.96"
2010/1/12,"10,770.35","10,905.39","10,763.68","10,879.14","10,754.48","10,351.80","10,062.46","192,805","187,043.20","159,796.68"
2010/1/8,"10,743.30","10,816.45","10,677.56","10,798.32","10,709.61","10,301.00","10,053.64","211,756","169,353.20","158,774.92"
2010/1/7,"10,742.75","10,774.00","10,636.67","10,681.66","10,659.23","10,251.95","10,045.69","182,642","155,308.40","158,818.60"
2010/1/6,"10,709.55","10,768.61","10,661.17","10,731.45","10,650.51","10,198.51","10,042.52","181,809","143,268.80","158,939.00"
2010/1/5,"10,719.44","10,791.04","10,655.57","10,681.83","10,631.07","10,132.51","10,039.62","166,204","128,156.80","158,720.64"
2010/1/4,"10,609.34","10,694.49","10,608.14","10,654.79","10,593.64","10,080.57","10,034.69","104,355","111,501.80","157,936.52"
2009/12/30,"10,707.51","10,707.51","10,546.44","10,546.44","10,570.07","10,032.04","10,031.20","141,532","119,477.60","159,569.80"
2009/12/29,"10,611.85","10,683.12","10,597.41","10,638.06","10,536.39","9,986.25","10,028.19","122,444","125,547.60","159,367.48"
2009/12/28,"10,521.81","10,652.99","10,513.55","10,634.23","10,445.47","9,940.63","10,022.18","106,249","125,141.20","160,996.60"
2009/12/25,"10,546.97","10,546.97","10,476.65","10,494.71","10,347.03","9,897.24","10,016.59","82,929","134,244.80","164,867.28"
2009/12/24,"10,413.37","10,558.41","10,413.37","10,536.92","10,280.85","9,864.52","10,013.73","144,234","147,290.80","168,373.12"
2009/12/22,"10,256.00","10,378.03","10,235.22","10,378.03","10,208.95","9,832.24","10,013.64","171,882","163,484.00","168,151.88"
2009/12/21,"10,196.71","10,215.49","10,183.47","10,183.47","10,150.04","9,808.77","10,015.17","120,412","161,083.20","166,909.92"
2009/12/18,"10,110.64","10,157.25","10,027.85","10,142.05","10,134.48","9,792.24","10,019.84","151,767","169,256.60","167,010.68"
2009/12/17,"10,199.92","10,260.12","10,163.80","10,163.80","10,127.64","9,778.74","10,024.27","148,159","183,310.00","165,883.60"
2009/12/16,"10,179.33","10,222.22","10,117.12","10,177.41","10,067.45","9,767.06","10,030.61","225,200","186,085.40","164,866.44"
2009/12/15,"10,053.45","10,111.76","10,033.90","10,083.48","10,032.91","9,754.79","10,034.88","159,878","170,837.00","161,072.52"
2009/12/14,"10,126.61","10,126.61","10,009.60","10,105.68","10,044.31","9,743.81","10,041.51","161,279","168,863.20","159,380.76"
2009/12/11,"9,958.00","10,107.87","9,916.21","10,107.87","10,056.69","9,731.16","10,043.28","222,034","169,472.20","158,588.12"
2009/12/10,"9,964.05","10,035.92","9,834.22","9,862.82","10,039.64","9,715.54","10,046.95","162,036","161,061.60","155,592.48"
2009/12/9,"10,048.94","10,048.94","9,985.97","10,004.72","10,062.61","9,714.80","10,051.50","148,958","167,062.20","153,883.48"
2009/12/8,"10,079.81","10,149.32","10,079.81","10,140.47","9,983.45","9,706.73","10,055.24","150,009","170,722.80","153,063.76"
2009/12/7,"10,131.90","10,204.58","10,106.31","10,167.60","9,869.80","9,702.50","10,056.95","164,324","183,290.60","152,888.48"
2009/12/4,"10,019.24","10,022.59","9,902.83","10,022.59","9,705.39","9,691.44","10,062.68","179,981","187,556.20","154,468.68"
2009/12/3,"9,707.02","9,977.67","9,707.02","9,977.67","9,517.17","9,693.54","10,069.27","192,039","186,830.00","152,665.56"
2009/12/2,"9,551.79","9,643.32","9,514.15","9,608.94","9,398.29","9,702.93","10,075.37","167,261","177,742.40","150,716.92"
2009/12/1,"9,281.82","9,572.20","9,233.20","9,572.20","9,364.83","9,733.08","10,088.39","212,848","173,327.60","149,128.60"
2009/11/30,"9,189.17","9,353.74","9,162.18","9,345.55","9,330.70","9,761.51","10,101.08","185,652","158,052.80","146,487.68"
2009/11/27,"9,257.20","9,257.20","9,076.41","9,081.52","9,361.13","9,798.37","10,115.30","176,350","153,556.80","145,236.32"
2009/11/26,"9,354.80","9,457.24","9,324.99","9,383.24","9,454.72","9,848.45","10,132.73","146,601","158,890.00","143,517.24"
2009/11/25,"9,381.90","9,453.70","9,366.33","9,441.64","9,513.43","9,886.59","10,144.32","145,187","163,684.80","143,220.04"
2009/11/24,"9,511.00","9,511.00","9,397.79","9,401.58","9,571.09","9,918.39","10,156.76","136,474","162,388.00","142,994.68"
2009/11/20,"9,460.21","9,513.60","9,423.66","9,497.68","9,649.01","9,952.62","10,169.44","163,172","163,259.80","143,633.12"
2009/11/19,"9,691.86","9,691.86","9,496.07","9,549.47","9,703.53","9,982.26","10,180.89","203,016","155,211.60","143,043.92"
2009/11/18,"9,723.23","9,788.81","9,631.83","9,676.80","9,754.54","10,002.69","10,189.10","170,575","139,326.40","141,406.80"
2009/11/17,"9,834.58","9,847.64","9,715.28","9,729.93","9,793.51","10,018.68","10,194.92","138,703","129,757.40","139,884.48"
2009/11/16,"9,784.14","9,802.53","9,725.81","9,791.18","9,821.67","10,030.14","10,199.69","140,833","128,087.20","140,531.16"
2009/11/13,"9,793.19","9,805.20","9,719.38","9,770.31","9,825.24","10,031.79","10,203.65","122,931","123,437.40","140,467.32"
2009/11/12,"9,921.45","9,943.57","9,788.49","9,804.49","9,829.04","10,032.97","10,205.98","123,590","127,143.80","142,573.92"
2009/11/11,"9,890.18","9,949.71","9,849.99","9,871.68","9,811.63","10,028.46","10,205.82","122,730","131,854.40","143,818.64"
2009/11/10,"9,904.68","9,979.46","9,857.10","9,870.73","9,806.16","10,020.57","10,203.84","130,352","131,170.60","144,711.08"
2009/11/9,"9,777.64","9,845.90","9,731.59","9,808.99","9,792.60","10,015.02","10,200.93","117,584","130,793.20","146,105.20"
2009/11/6,"9,812.73","9,849.72","9,767.00","9,789.35","9,837.75","10,021.80","10,195.41","141,463","136,401.80","146,796.96"
2009/11/5,"9,803.50","9,825.82","9,691.69","9,717.44","9,858.10","10,035.56","10,189.48","147,143","148,875.00","145,980.72"
2009/11/4,"9,785.28","9,845.00","9,767.91","9,844.31","9,929.63","10,050.87","10,183.50","119,311","146,427.00","145,522.72"
2009/11/2,"9,903.77","9,904.61","9,736.14","9,802.95","10,003.26","10,057.48","10,175.73","128,465","151,229.40","147,122.16"
2009/10/30,"10,006.84","10,049.59","9,984.33","10,034.74","10,115.19","10,076.00","10,165.70","145,627","151,047.00","147,649.12"
2009/10/29,"9,941.57","9,945.41","9,850.12","9,891.10","10,164.84","10,096.38","10,155.73","203,829","151,286.60","148,558.72"
2009/10/28,"10,182.14","10,209.20","10,060.39","10,075.05","10,240.05","10,115.55","10,147.73","134,903","141,394.40","147,387.40"
2009/10/27,"10,283.46","10,290.92","10,201.93","10,212.46","10,291.72","10,130.30","10,139.01","143,323","141,088.40","147,779.08"
2009/10/26,"10,271.84","10,397.69","10,250.84","10,362.62","10,316.60","10,132.64","10,131.48","127,553","140,258.00","147,516.80"
2009/10/23,"10,335.34","10,364.17","10,271.71","10,282.99","10,291.38","10,126.84","10,122.39","146,825","142,658.00","146,465.48"
2009/10/22,"10,251.09","10,274.61","10,159.66","10,267.17","10,286.29","10,123.60","10,116.16","154,368","143,780.00","145,464.12"
2009/10/21,"10,292.39","10,350.45","10,292.39","10,333.39","10,280.59","10,130.69","10,110.95","133,373","142,594.80","146,859.52"
2009/10/20,"10,329.30","10,357.59","10,307.59","10,336.84","10,225.95","10,137.90","10,105.70","139,171","148,337.80","146,859.88"
2009/10/19,"10,179.46","10,264.44","10,125.33","10,236.51","10,173.89","10,136.91","10,100.66","139,553","147,007.00","146,926.28"
2009/10/16,"10,276.40","10,290.31","10,216.14","10,257.56","10,129.87","10,143.18","10,094.62","152,435","150,070.40","146,065.32"
2009/10/15,"10,194.91","10,272.62","10,184.81","10,238.65","10,044.85","10,145.71","10,089.55","148,442","147,430.80","143,852.00"
2009/10/14,"10,096.01","10,096.01","10,016.24","10,060.21","9,957.04","10,143.65","10,083.65","162,088","152,861.60","143,165.12"
2009/10/13,"10,066.85","10,116.72","10,039.62","10,076.56","9,883.36","10,149.83","10,077.38","132,517","151,385.60","141,382.68"
2009/10/9,"9,893.63","10,016.39","9,857.39","10,016.39","9,802.95","10,157.98","10,070.36","154,870","153,890.40","141,606.76"
2009/10/8,"9,806.03","9,863.34","9,746.15","9,832.47","9,746.04","10,178.53","10,067.82","139,237","155,957.40","139,991.72"
2009/10/7,"9,750.24","9,821.74","9,735.68","9,799.60","9,775.28","10,204.93","10,067.21","175,596","155,085.60","140,518.00"
2009/10/6,"9,744.42","9,744.42","9,628.67","9,691.80","9,842.00","10,234.31","10,065.93","154,708","144,177.80","138,703.56"
2009/10/5,"9,733.07","9,751.56","9,669.31","9,674.49","9,923.68","10,265.60","10,067.91","145,041","140,374.80","138,064.88"
2009/10/2,"9,848.07","9,852.17","9,714.18","9,731.87","9,990.69","10,304.21","10,068.96","165,205","143,226.00","137,545.72"
2009/10/1,"10,072.64","10,077.22","9,965.06","9,978.64","10,097.51","10,334.83","10,073.06","134,878","138,512.80","136,015.72"
2009/9/30,"10,105.17","10,138.04","10,063.69","10,133.23","10,210.63","10,358.93","10,075.16","121,057","145,210.60","135,519.60"
2009/9/29,"10,089.11","10,125.88","10,059.87","10,100.20","10,258.09","10,363.13","10,073.13","135,693","155,908.40","136,848.20"
2009/9/28,"10,136.24","10,151.60","9,971.05","10,009.52","10,326.81","10,374.45","10,071.68","159,297","157,708.80","136,899.40"
2009/9/25,"10,395.45","10,395.45","10,228.60","10,265.98","10,379.06","10,382.23","10,068.72","141,639","153,202.60","136,050.52"
2009/9/24,"10,405.53","10,566.98","10,386.88","10,544.22","10,369.39","10,382.99","10,063.38","168,367","145,128.80","135,450.92"
2009/9/18,"10,379.21","10,399.42","10,292.50","10,370.54","10,300.95","10,371.97","10,053.03","174,546","135,813.60","134,077.84"
2009/9/17,"10,373.25","10,443.80","10,340.14","10,443.80","10,315.71","10,381.04","10,043.67","144,695","138,755.00","132,798.32"
2009/9/16,"10,288.72","10,394.56","10,247.24","10,270.77","10,329.69","10,383.97","10,034.31","136,766","136,492.40","132,046.56"
2009/9/15,"10,255.73","10,292.47","10,183.30","10,217.62","10,337.96","10,390.54","10,026.76","101,270","137,305.40","131,538.12"
2009/9/14,"10,388.32","10,388.32","10,170.74","10,202.06","10,373.08","10,405.26","10,019.56","121,791","140,657.20","132,898.28"
2009/9/11,"10,519.33","10,522.23","10,407.97","10,444.33","10,396.86","10,418.15","10,010.50","189,253","135,719.40","133,939.80"
2009/9/10,"10,385.35","10,521.14","10,382.99","10,513.67","10,345.41","10,416.86","9,997.26","133,382","124,122.80","131,990.80"
2009/9/9,"10,343.80","10,390.25","10,249.11","10,312.14","10,285.61","10,411.83","9,982.93","140,831","120,951.80","132,514.16"
2009/9/8,"10,353.51","10,393.23","10,300.50","10,393.23","10,279.27","10,409.45","9,969.58","118,029","120,409.40","132,263.04"
2009/9/7,"10,288.56","10,326.45","10,274.38","10,320.94","10,306.64","10,408.72","9,955.63","97,102","119,702.40","134,558.88"
2009/9/4,"10,256.49","10,256.49","10,143.26","10,187.11","10,340.96","10,409.98","9,941.03","131,270","130,760.80","137,153.60"
2009/9/3,"10,240.02","10,290.83","10,185.38","10,214.64","10,410.36","10,416.77","9,928.72","117,527","130,553.80","139,211.92"
2009/9/2,"10,378.08","10,378.08","10,215.60","10,280.46","10,462.23","10,414.79","9,917.12","138,119","134,796.60","140,407.96"
2009/9/1,"10,453.37","10,577.19","10,438.51","10,530.06","10,534.08","10,408.10","9,903.92","114,494","133,585.20","140,752.56"
2009/8/31,"10,608.16","10,767.00","10,423.90","10,492.53","10,527.54","10,390.39","9,884.03","152,394","136,077.40","141,712.32"
2009/8/28,"10,546.88","10,560.44","10,471.63","10,534.14","10,545.24","10,374.24","9,867.67","130,235","130,093.60","142,063.56"
2009/8/27,"10,570.78","10,575.79","10,400.83","10,473.97","10,486.05","10,350.65","9,848.46","138,741","134,901.00","145,073.68"
2009/8/26,"10,554.44","10,668.74","10,526.51","10,639.71","10,467.94","10,323.41","9,833.35","132,062","134,547.40","146,396.16"
2009/8/25,"10,515.57","10,566.31","10,469.69","10,497.36","10,380.80","10,286.75","9,815.47","126,955","135,750.00","147,263.68"
2009/8/24,"10,389.57","10,591.00","10,388.78","10,581.05","10,338.32","10,252.94","9,801.53","122,475","135,688.80","148,239.08"
2009/8/21,"10,375.22","10,375.22","10,142.22","10,238.20","10,275.83","10,205.51","9,786.22","154,272","138,001.80","148,225.80"
2009/8/20,"10,254.53","10,407.30","10,204.26","10,383.41","10,347.66","10,169.75","9,774.85","136,973","135,659.00","149,192.12"
2009/8/19,"10,269.97","10,327.17","10,195.11","10,204.00","10,374.41","10,125.18","9,756.10","138,075","133,444.60","150,497.16"
2009/8/18,"10,208.12","10,325.06","10,181.10","10,284.96","10,420.61","10,087.49","9,737.76","126,649","130,640.60","151,693.36"
2009/8/17,"10,521.02","10,521.02","10,268.61","10,268.61","10,480.71","10,038.11","9,713.88","134,040","132,365.60","153,378.80"
2009/8/14,"10,551.33","10,630.38","10,539.43","10,597.33","10,531.84","9,998.85","9,693.31","142,558","135,123.40","154,071.80"
2009/8/13,"10,508.09","10,556.28","10,489.12","10,517.19","10,494.80","9,946.60","9,668.12","125,901","134,717.40","154,305.12"
2009/8/12,"10,486.36","10,526.35","10,434.09","10,435.00","10,468.98","9,902.74","9,645.85","124,055","138,830.40","155,184.08"
2009/8/11,"10,514.74","10,587.36","10,512.21","10,585.46","10,432.48","9,871.26","9,623.09","135,274","140,930.00","155,935.08"
2009/8/10,"10,530.62","10,585.37","10,487.70","10,524.26","10,390.39","9,835.07","9,598.10","147,829","148,960.20","154,914.36"
2009/8/7,"10,365.71","10,412.09","10,249.04","10,412.09","10,356.03","9,806.75","9,576.77","140,528","151,788.40","154,084.28"
2009/8/6,"10,266.01","10,426.14","10,266.01","10,388.09","10,344.98","9,785.31","9,556.71","146,466","160,228.40","154,130.60"
2009/8/5,"10,405.05","10,406.10","10,252.53","10,252.53","10,300.41","9,767.38","9,534.94","134,553","160,420.80","154,597.24"
2009/8/4,"10,438.40","10,479.19","10,358.48","10,375.01","10,272.55","9,755.62","9,514.81","175,425","162,857.00","154,945.48"
2009/8/3,"10,355.23","10,380.57","10,322.00","10,352.47","10,215.00","9,731.96","9,494.38","161,970","155,469.60","154,334.48"
2009/7/31,"10,275.14","10,359.07","10,259.57","10,356.83","10,162.24","9,712.95","9,475.34","182,728","155,310.60","153,288.24"
2009/7/30,"10,155.71","10,169.68","10,067.51","10,165.21","10,079.78","9,690.52","9,456.77","147,428","159,862.60","152,426.52"
2009/7/29,"10,035.91","10,161.95","10,035.91","10,113.24","10,005.33","9,667.53","9,440.11","146,734","164,737.60","152,651.56"
2009/7/28,"10,116.89","10,116.89","10,049.63","10,087.26","9,927.31","9,644.98","9,419.87","138,488","166,140.80","154,206.04"
2009/7/27,"10,020.87","10,179.59","10,015.11","10,088.66","9,840.26","9,634.54","9,403.15","161,175","168,711.20","154,661.04"
